pixel_ID,lat,lon,utm_n,utm_e,population,active
6254,-23.37103678,-46.52918135,7414578.114,343706.0268,0,N
6255,-23.3711321,-46.51940001,7414578.114,344706.0268,0,N
6256,-23.3712268,-46.50961862,7414578.114,345706.0268,0,N
6257,-23.3713209,-46.49983717,7414578.114,346706.0268,0,N
6258,-23.37141438,-46.49005568,7414578.114,347706.0268,0,N
6259,-23.37150726,-46.48027413,7414578.114,348706.0268,0,N
6260,-23.37159952,-46.47049254,7414578.114,349706.0268,0,N
6261,-23.37169117,-46.46071089,7414578.114,350706.0268,0,N
6262,-23.37178221,-46.4509292,7414578.114,351706.0268,139,Y
6263,-23.37187264,-46.44114746,7414578.114,352706.0268,1045,N
6264,-23.37196245,-46.43136567,7414578.114,353706.0268,22,N
6265,-23.37205166,-46.42158383,7414578.114,354706.0268,11,N
6266,-23.37214026,-46.41180194,7414578.114,355706.0268,4,N
6267,-23.37222824,-46.40202,7414578.114,356706.0268,180,N
6268,-23.37231561,-46.39223802,7414578.114,357706.0268,73,N
6269,-23.37240237,-46.38245599,7414578.114,358706.0268,10,N
6270,-23.37248852,-46.37267391,7414578.114,359706.0268,14,N
6271,-23.37257406,-46.36289179,7414578.114,360706.0268,19,N
6272,-23.37265899,-46.35310962,7414578.114,361706.0268,7,N
6273,-23.3727433,-46.34332741,7414578.114,362706.0268,12,N
6274,-23.372827,-46.33354515,7414578.114,363706.0268,326,N
6275,-23.3729101,-46.32376284,7414578.114,364706.0268,1274,N
6276,-23.37299258,-46.31398049,7414578.114,365706.0268,855,N
6277,-23.37307445,-46.3041981,7414578.114,366706.0268,292,N
6278,-23.37315571,-46.29441566,7414578.114,367706.0268,252,N
6279,-23.37323635,-46.28463318,7414578.114,368706.0268,53,N
6280,-23.37331639,-46.27485065,7414578.114,369706.0268,7,N
6281,-23.37339581,-46.26506809,7414578.114,370706.0268,6,N
6282,-23.37347462,-46.25528547,7414578.114,371706.0268,5,N
6283,-23.37355283,-46.24550282,7414578.114,372706.0268,10,N
6284,-23.37363042,-46.23572013,7414578.114,373706.0268,45,N
6285,-23.37370739,-46.22593739,7414578.114,374706.0268,13,N
6286,-23.37378376,-46.21615461,7414578.114,375706.0268,1,N
6287,-23.37385951,-46.20637179,7414578.114,376706.0268,2,N
6288,-23.37393466,-46.19658893,7414578.114,377706.0268,4,N
6289,-23.37400919,-46.18680603,7414578.114,378706.0268,4,N
6290,-23.37408311,-46.17702309,7414578.114,379706.0268,12,N
6291,-23.37415642,-46.16724011,7414578.114,380706.0268,11,N
6292,-23.37422912,-46.15745709,7414578.114,381706.0268,17,N
6293,-23.3743012,-46.14767403,7414578.114,382706.0268,16,N
6294,-23.37437268,-46.13789093,7414578.114,383706.0268,5,N
6295,-23.37444354,-46.12810779,7414578.114,384706.0268,25,N
6296,-23.37451379,-46.11832462,7414578.114,385706.0268,63,N
6297,-23.37458343,-46.1085414,7414578.114,386706.0268,14,N
6298,-23.37465246,-46.09875815,7414578.114,387706.0268,0,N
6299,-23.37472087,-46.08897487,7414578.114,388706.0268,0,N
6300,-23.35595524,-47.05714918,7415578.114,289706.0268,0,N
6301,-23.35608348,-47.04737176,7415578.114,290706.0268,0,N
6302,-23.35621112,-47.03759427,7415578.114,291706.0268,0,N
6303,-23.35633814,-47.02781671,7415578.114,292706.0268,0,N
6304,-23.35646456,-47.01803909,7415578.114,293706.0268,0,N
6305,-23.35659036,-47.00826139,7415578.114,294706.0268,0,N
6306,-23.35671555,-46.99848363,7415578.114,295706.0268,0,N
6307,-23.35684014,-46.9887058,7415578.114,296706.0268,0,N
6308,-23.35696411,-46.97892791,7415578.114,297706.0268,0,N
6309,-23.35708747,-46.96914994,7415578.114,298706.0268,0,N
6310,-23.35721022,-46.95937191,7415578.114,299706.0268,0,N
6311,-23.35733237,-46.94959382,7415578.114,300706.0268,0,N
6312,-23.3574539,-46.93981565,7415578.114,301706.0268,0,N
6313,-23.35757482,-46.93003743,7415578.114,302706.0268,0,N
6314,-23.35769513,-46.92025913,7415578.114,303706.0268,0,N
6315,-23.35781483,-46.91048078,7415578.114,304706.0268,0,N
6316,-23.35793392,-46.90070235,7415578.114,305706.0268,0,N
6317,-23.3580524,-46.89092387,7415578.114,306706.0268,0,N
6318,-23.35817027,-46.88114532,7415578.114,307706.0268,0,Y
6319,-23.35828753,-46.8713667,7415578.114,308706.0268,0,Y
6320,-23.35840418,-46.86158803,7415578.114,309706.0268,0,N
6321,-23.35852022,-46.85180929,7415578.114,310706.0268,0,N
6322,-23.35863565,-46.84203049,7415578.114,311706.0268,0,N
6323,-23.35875047,-46.83225162,7415578.114,312706.0268,0,N
6324,-23.35886468,-46.8224727,7415578.114,313706.0268,0,N
6325,-23.35897828,-46.81269371,7415578.114,314706.0268,0,N
6326,-23.35909126,-46.80291466,7415578.114,315706.0268,0,N
6327,-23.35920364,-46.79313555,7415578.114,316706.0268,0,N
6328,-23.3593154,-46.78335638,7415578.114,317706.0268,0,N
6329,-23.35942656,-46.77357715,7415578.114,318706.0268,0,N
6330,-23.3595371,-46.76379786,7415578.114,319706.0268,0,N
6331,-23.35964704,-46.75401851,7415578.114,320706.0268,0,N
6332,-23.35975636,-46.7442391,7415578.114,321706.0268,0,Y
6333,-23.35986508,-46.73445964,7415578.114,322706.0268,0,Y
6334,-23.35997318,-46.72468011,7415578.114,323706.0268,0,Y
6335,-23.36008067,-46.71490052,7415578.114,324706.0268,0,N
6336,-23.36018755,-46.70512088,7415578.114,325706.0268,0,N
6337,-23.36029382,-46.69534118,7415578.114,326706.0268,0,N
6338,-23.36039948,-46.68556143,7415578.114,327706.0268,0,N
6339,-23.36050453,-46.67578161,7415578.114,328706.0268,0,N
6340,-23.36060897,-46.66600174,7415578.114,329706.0268,0,N
6341,-23.3607128,-46.65622181,7415578.114,330706.0268,0,N
6342,-23.36081602,-46.64644183,7415578.114,331706.0268,0,N
6343,-23.36091862,-46.63666179,7415578.114,332706.0268,0,N
6344,-23.36102062,-46.6268817,7415578.114,333706.0268,0,N
6345,-23.361122,-46.61710155,7415578.114,334706.0268,0,Y
6346,-23.36122278,-46.60732135,7415578.114,335706.0268,0,N
6347,-23.36132294,-46.59754109,7415578.114,336706.0268,0,N
6348,-23.36142249,-46.58776078,7415578.114,337706.0268,0,N
6349,-23.36152144,-46.57798041,7415578.114,338706.0268,0,N
6350,-23.36161977,-46.56819999,7415578.114,339706.0268,0,N
6351,-23.36171749,-46.55841952,7415578.114,340706.0268,0,Y
6352,-23.3618146,-46.548639,7415578.114,341706.0268,0,N
6353,-23.3619111,-46.53885842,7415578.114,342706.0268,0,N
6354,-23.36200698,-46.5290778,7415578.114,343706.0268,0,N
6355,-23.36210226,-46.51929712,7415578.114,344706.0268,0,N
6356,-23.36219693,-46.50951639,7415578.114,345706.0268,0,N
6357,-23.36229098,-46.4997356,7415578.114,346706.0268,0,N
6358,-23.36238443,-46.48995477,7415578.114,347706.0268,0,N
6359,-23.36247726,-46.48017389,7415578.114,348706.0268,0,N
6360,-23.36256948,-46.47039295,7415578.114,349706.0268,0,N
6361,-23.36266109,-46.46061197,7415578.114,350706.0268,0,N
6362,-23.36275209,-46.45083094,7415578.114,351706.0268,0,N
6363,-23.36284248,-46.44104986,7415578.114,352706.0268,0,N
6364,-23.36293226,-46.43126873,7415578.114,353706.0268,0,N
6365,-23.36302143,-46.42148755,7415578.114,354706.0268,0,Y
6366,-23.36310998,-46.41170633,7415578.114,355706.0268,0,Y
6367,-23.36319793,-46.40192505,7415578.114,356706.0268,0,Y
6368,-23.36328526,-46.39214373,7415578.114,357706.0268,0,N
6369,-23.36337199,-46.38236236,7415578.114,358706.0268,0,N
6370,-23.3634581,-46.37258095,7415578.114,359706.0268,0,N
6371,-23.3635436,-46.36279949,7415578.114,360706.0268,0,N
6372,-23.36362849,-46.35301798,7415578.114,361706.0268,0,N
6373,-23.36371277,-46.34323643,7415578.114,362706.0268,0,N
6374,-23.36379644,-46.33345483,7415578.114,363706.0268,0,N
6375,-23.36387949,-46.32367319,7415578.114,364706.0268,0,N
6376,-23.36396194,-46.3138915,7415578.114,365706.0268,0,N
6377,-23.36404377,-46.30410977,7415578.114,366706.0268,0,N
6378,-23.364125,-46.29432799,7415578.114,367706.0268,0,N
6379,-23.36420561,-46.28454617,7415578.114,368706.0268,0,N
6380,-23.36428561,-46.27476431,7415578.114,369706.0268,0,N
6381,-23.364365,-46.2649824,7415578.114,370706.0268,0,N
6382,-23.36444378,-46.25520045,7415578.114,371706.0268,0,N
6383,-23.36452195,-46.24541846,7415578.114,372706.0268,0,N
6384,-23.3645995,-46.23563643,7415578.114,373706.0268,0,N
6385,-23.36467645,-46.22585435,7415578.114,374706.0268,0,N
6386,-23.36475278,-46.21607224,7415578.114,375706.0268,0,N
6387,-23.3648285,-46.20629008,7415578.114,376706.0268,0,N
6388,-23.36490361,-46.19650788,7415578.114,377706.0268,0,N
6389,-23.36497811,-46.18672564,7415578.114,378706.0268,0,N
6390,-23.365052,-46.17694336,7415578.114,379706.0268,0,N
6391,-23.36512528,-46.16716104,7415578.114,380706.0268,0,N
6392,-23.36519795,-46.15737869,7415578.114,381706.0268,0,N
6393,-23.36527,-46.14759629,7415578.114,382706.0268,0,N
6394,-23.36534144,-46.13781385,7415578.114,383706.0268,0,N
6395,-23.36541228,-46.12803138,7415578.114,384706.0268,0,N
6396,-23.3654825,-46.11824887,7415578.114,385706.0268,0,N
6397,-23.36555211,-46.10846632,7415578.114,386706.0268,0,N
6398,-23.3656211,-46.09868373,7415578.114,387706.0268,0,N
6399,-23.36568949,-46.0889011,7415578.114,388706.0268,0,N
6400,-23.34692805,-47.05700999,7416578.114,289706.0268,0,N
6401,-23.34705623,-47.04723323,7416578.114,290706.0268,0,N
6402,-23.34718381,-47.0374564,7416578.114,291706.0268,0,N
6403,-23.34731078,-47.0276795,7416578.114,292706.0268,0,N
6404,-23.34743714,-47.01790253,7416578.114,293706.0268,0,N
6405,-23.34756289,-47.0081255,7416578.114,294706.0268,0,N
6406,-23.34768803,-46.9983484,7416578.114,295706.0268,0,N
6407,-23.34781256,-46.98857123,7416578.114,296706.0268,0,N
6408,-23.34793648,-46.97879399,7416578.114,297706.0268,0,N
6409,-23.34805979,-46.96901669,7416578.114,298706.0268,0,N
6410,-23.34818249,-46.95923932,7416578.114,299706.0268,0,N
6411,-23.34830458,-46.94946189,7416578.114,300706.0268,0,N
6412,-23.34842606,-46.93968438,7416578.114,301706.0268,0,N
6413,-23.34854693,-46.92990682,7416578.114,302706.0268,0,N
6414,-23.34866719,-46.92012919,7416578.114,303706.0268,0,N
6415,-23.34878684,-46.91035149,7416578.114,304706.0268,0,N
6416,-23.34890588,-46.90057373,7416578.114,305706.0268,0,N
6417,-23.3490243,-46.8907959,7416578.114,306706.0268,0,N
6418,-23.34914212,-46.88101801,7416578.114,307706.0268,0,N
6419,-23.34925933,-46.87124006,7416578.114,308706.0268,0,N
6420,-23.34937593,-46.86146205,7416578.114,309706.0268,0,N
6421,-23.34949192,-46.85168397,7416578.114,310706.0268,0,N
6422,-23.3496073,-46.84190583,7416578.114,311706.0268,0,N
6423,-23.34972207,-46.83212762,7416578.114,312706.0268,0,Y
6424,-23.34983623,-46.82234936,7416578.114,313706.0268,0,Y
6425,-23.34994978,-46.81257103,7416578.114,314706.0268,0,N
6426,-23.35006271,-46.80279264,7416578.114,315706.0268,0,N
6427,-23.35017504,-46.7930142,7416578.114,316706.0268,0,N
6428,-23.35028676,-46.78323569,7416578.114,317706.0268,0,N
6429,-23.35039787,-46.77345712,7416578.114,318706.0268,0,N
6430,-23.35050836,-46.76367849,7416578.114,319706.0268,0,Y
6431,-23.35061825,-46.7538998,7416578.114,320706.0268,0,Y
6432,-23.35072753,-46.74412105,7416578.114,321706.0268,0,Y
6433,-23.35083619,-46.73434225,7416578.114,322706.0268,0,N
6434,-23.35094425,-46.72456338,7416578.114,323706.0268,0,N
6435,-23.3510517,-46.71478446,7416578.114,324706.0268,0,N
6436,-23.35115853,-46.70500548,7416578.114,325706.0268,0,N
6437,-23.35126476,-46.69522644,7416578.114,326706.0268,0,N
6438,-23.35137037,-46.68544734,7416578.114,327706.0268,0,N
6439,-23.35147537,-46.67566819,7416578.114,328706.0268,0,N
6440,-23.35157977,-46.66588898,7416578.114,329706.0268,0,N
6441,-23.35168355,-46.65610971,7416578.114,330706.0268,0,N
6442,-23.35178672,-46.64633039,7416578.114,331706.0268,0,N
6443,-23.35188929,-46.63655101,7416578.114,332706.0268,0,N
6444,-23.35199124,-46.62677158,7416578.114,333706.0268,0,N
6445,-23.35209258,-46.61699209,7416578.114,334706.0268,0,N
6446,-23.35219331,-46.60721255,7416578.114,335706.0268,0,N
6447,-23.35229343,-46.59743296,7416578.114,336706.0268,0,N
6448,-23.35239294,-46.58765331,7416578.114,337706.0268,0,N
6449,-23.35249184,-46.5778736,7416578.114,338706.0268,0,N
6450,-23.35259013,-46.56809385,7416578.114,339706.0268,0,N
6451,-23.35268781,-46.55831404,7416578.114,340706.0268,0,N
6452,-23.35278487,-46.54853417,7416578.114,341706.0268,0,N
6453,-23.35288133,-46.53875426,7416578.114,342706.0268,0,Y
6454,-23.35297718,-46.52897429,7416578.114,343706.0268,0,N
6455,-23.35307241,-46.51919427,7416578.114,344706.0268,0,N
6456,-23.35316704,-46.5094142,7416578.114,345706.0268,0,N
6457,-23.35326105,-46.49963408,7416578.114,346706.0268,0,N
6458,-23.35335446,-46.48985391,7416578.114,347706.0268,0,N
6459,-23.35344725,-46.48007369,7416578.114,348706.0268,0,N
6460,-23.35353943,-46.47029342,7416578.114,349706.0268,0,N
6461,-23.35363101,-46.4605131,7416578.114,350706.0268,0,N
6462,-23.35372197,-46.45073273,7416578.114,351706.0268,0,N
6463,-23.35381232,-46.44095231,7416578.114,352706.0268,0,N
6464,-23.35390206,-46.43117184,7416578.114,353706.0268,0,N
6465,-23.35399119,-46.42139132,7416578.114,354706.0268,0,N
6466,-23.3540797,-46.41161076,7416578.114,355706.0268,0,N
6467,-23.35416761,-46.40183015,7416578.114,356706.0268,0,N
6468,-23.35425491,-46.39204949,7416578.114,357706.0268,0,N
6469,-23.35434159,-46.38226878,7416578.114,358706.0268,0,N
6470,-23.35442767,-46.37248803,7416578.114,359706.0268,0,N
6471,-23.35451313,-46.36270723,7416578.114,360706.0268,0,N
6472,-23.35459799,-46.35292639,7416578.114,361706.0268,0,N
6473,-23.35468223,-46.34314549,7416578.114,362706.0268,0,N
6474,-23.35476586,-46.33336456,7416578.114,363706.0268,0,N
6475,-23.35484888,-46.32358358,7416578.114,364706.0268,0,N
6476,-23.35493129,-46.31380255,7416578.114,365706.0268,0,N
6477,-23.35501309,-46.30402148,7416578.114,366706.0268,0,N
6478,-23.35509428,-46.29424037,7416578.114,367706.0268,0,N
6479,-23.35517486,-46.28445921,7416578.114,368706.0268,0,N
6480,-23.35525482,-46.27467801,7416578.114,369706.0268,0,N
6481,-23.35533418,-46.26489676,7416578.114,370706.0268,0,N
6482,-23.35541292,-46.25511548,7416578.114,371706.0268,0,N
6483,-23.35549106,-46.24533415,7416578.114,372706.0268,0,N
6484,-23.35556858,-46.23555277,7416578.114,373706.0268,0,N
6485,-23.35564549,-46.22577136,7416578.114,374706.0268,0,N
6486,-23.35572179,-46.21598991,7416578.114,375706.0268,0,N
6487,-23.35579748,-46.20620841,7416578.114,376706.0268,0,N
6488,-23.35587256,-46.19642687,7416578.114,377706.0268,0,N
6489,-23.35594703,-46.1866453,7416578.114,378706.0268,0,N
6490,-23.35602088,-46.17686368,7416578.114,379706.0268,0,N
6491,-23.35609413,-46.16708202,7416578.114,380706.0268,0,N
6492,-23.35616676,-46.15730033,7416578.114,381706.0268,0,N
6493,-23.35623879,-46.14751859,7416578.114,382706.0268,0,N
6494,-23.3563102,-46.13773682,7416578.114,383706.0268,0,N
6495,-23.356381,-46.12795501,7416578.114,384706.0268,0,N
6496,-23.35645119,-46.11817316,7416578.114,385706.0268,0,N
6497,-23.35652077,-46.10839127,7416578.114,386706.0268,0,N
6498,-23.35658974,-46.09860934,7416578.114,387706.0268,0,N
6499,-23.3566581,-46.08882738,7416578.114,388706.0268,0,N
6500,-23.33790084,-47.05687086,7417578.114,289706.0268,0,N
6501,-23.33802897,-47.04709476,7417578.114,290706.0268,0,N
6502,-23.3381565,-47.03731859,7417578.114,291706.0268,0,N
6503,-23.33828341,-47.02754236,7417578.114,292706.0268,0,N
6504,-23.33840972,-47.01776605,7417578.114,293706.0268,0,N
6505,-23.33853541,-47.00798968,7417578.114,294706.0268,0,N
6506,-23.3386605,-46.99821323,7417578.114,295706.0268,0,N
6507,-23.33878497,-46.98843673,7417578.114,296706.0268,0,N
6508,-23.33890884,-46.97866015,7417578.114,297706.0268,0,N
6509,-23.33903209,-46.96888351,7417578.114,298706.0268,0,N
6510,-23.33915474,-46.9591068,7417578.114,299706.0268,0,N
6511,-23.33927678,-46.94933002,7417578.114,300706.0268,0,N
6512,-23.3393982,-46.93955318,7417578.114,301706.0268,0,N
6513,-23.33951902,-46.92977628,7417578.114,302706.0268,0,N
6514,-23.33963923,-46.9199993,7417578.114,303706.0268,0,N
6515,-23.33975883,-46.91022227,7417578.114,304706.0268,0,N
6516,-23.33987782,-46.90044517,7417578.114,305706.0268,0,N
6517,-23.33999619,-46.890668,7417578.114,306706.0268,0,N
6518,-23.34011396,-46.88089077,7417578.114,307706.0268,0,N
6519,-23.34023112,-46.87111348,7417578.114,308706.0268,0,N
6520,-23.34034767,-46.86133613,7417578.114,309706.0268,0,N
6521,-23.34046361,-46.85155871,7417578.114,310706.0268,0,N
6522,-23.34057894,-46.84178123,7417578.114,311706.0268,0,Y
6523,-23.34069366,-46.83200369,7417578.114,312706.0268,0,Y
6524,-23.34080777,-46.82222608,7417578.114,313706.0268,0,Y
6525,-23.34092127,-46.81244841,7417578.114,314706.0268,0,N
6526,-23.34103416,-46.80267069,7417578.114,315706.0268,0,N
6527,-23.34114644,-46.7928929,7417578.114,316706.0268,0,N
6528,-23.3412581,-46.78311505,7417578.114,317706.0268,0,N
6529,-23.34136916,-46.77333714,7417578.114,318706.0268,0,N
6530,-23.34147961,-46.76355917,7417578.114,319706.0268,0,Y
6531,-23.34158945,-46.75378115,7417578.114,320706.0268,0,Y
6532,-23.34169868,-46.74400306,7417578.114,321706.0268,0,Y
6533,-23.3418073,-46.73422491,7417578.114,322706.0268,0,N
6534,-23.34191531,-46.72444671,7417578.114,323706.0268,0,N
6535,-23.34202271,-46.71466845,7417578.114,324706.0268,0,N
6536,-23.3421295,-46.70489013,7417578.114,325706.0268,0,N
6537,-23.34223568,-46.69511175,7417578.114,326706.0268,0,N
6538,-23.34234125,-46.68533331,7417578.114,327706.0268,0,N
6539,-23.34244621,-46.67555482,7417578.114,328706.0268,0,N
6540,-23.34255055,-46.66577627,7417578.114,329706.0268,0,N
6541,-23.34265429,-46.65599767,7417578.114,330706.0268,0,Y
6542,-23.34275742,-46.64621901,7417578.114,331706.0268,0,N
6543,-23.34285994,-46.63644029,7417578.114,332706.0268,0,N
6544,-23.34296185,-46.62666152,7417578.114,333706.0268,0,N
6545,-23.34306315,-46.61688269,7417578.114,334706.0268,0,N
6546,-23.34316383,-46.60710381,7417578.114,335706.0268,0,N
6547,-23.34326391,-46.59732488,7417578.114,336706.0268,0,N
6548,-23.34336338,-46.58754589,7417578.114,337706.0268,0,N
6549,-23.34346223,-46.57776685,7417578.114,338706.0268,0,N
6550,-23.34356048,-46.56798775,7417578.114,339706.0268,0,N
6551,-23.34365812,-46.5582086,7417578.114,340706.0268,0,Y
6552,-23.34375514,-46.5484294,7417578.114,341706.0268,0,N
6553,-23.34385156,-46.53865015,7417578.114,342706.0268,0,N
6554,-23.34394736,-46.52887084,7417578.114,343706.0268,0,N
6555,-23.34404256,-46.51909148,7417578.114,344706.0268,0,N
6556,-23.34413714,-46.50931207,7417578.114,345706.0268,0,N
6557,-23.34423111,-46.49953262,7417578.114,346706.0268,0,N
6558,-23.34432448,-46.48975311,7417578.114,347706.0268,0,N
6559,-23.34441723,-46.47997354,7417578.114,348706.0268,0,N
6560,-23.34450937,-46.47019393,7417578.114,349706.0268,0,N
6561,-23.34460091,-46.46041427,7417578.114,350706.0268,0,N
6562,-23.34469183,-46.45063457,7417578.114,351706.0268,0,N
6563,-23.34478214,-46.44085481,7417578.114,352706.0268,0,N
6564,-23.34487184,-46.431075,7417578.114,353706.0268,0,N
6565,-23.34496093,-46.42129515,7417578.114,354706.0268,0,N
6566,-23.34504941,-46.41151524,7417578.114,355706.0268,0,N
6567,-23.34513728,-46.40173529,7417578.114,356706.0268,0,N
6568,-23.34522454,-46.39195529,7417578.114,357706.0268,0,N
6569,-23.34531119,-46.38217525,7417578.114,358706.0268,0,N
6570,-23.34539723,-46.37239516,7417578.114,359706.0268,0,N
6571,-23.34548265,-46.36261502,7417578.114,360706.0268,0,N
6572,-23.34556747,-46.35283484,7417578.114,361706.0268,0,N
6573,-23.34565168,-46.34305461,7417578.114,362706.0268,0,N
6574,-23.34573527,-46.33327433,7417578.114,363706.0268,0,N
6575,-23.34581826,-46.32349401,7417578.114,364706.0268,0,N
6576,-23.34590063,-46.31371365,7417578.114,365706.0268,0,N
6577,-23.3459824,-46.30393324,7417578.114,366706.0268,0,N
6578,-23.34606355,-46.29415279,7417578.114,367706.0268,0,N
6579,-23.34614409,-46.28437229,7417578.114,368706.0268,0,N
6580,-23.34622402,-46.27459175,7417578.114,369706.0268,0,N
6581,-23.34630334,-46.26481117,7417578.114,370706.0268,0,N
6582,-23.34638205,-46.25503054,7417578.114,371706.0268,0,N
6583,-23.34646015,-46.24524987,7417578.114,372706.0268,0,N
6584,-23.34653764,-46.23546916,7417578.114,373706.0268,0,N
6585,-23.34661452,-46.22568841,7417578.114,374706.0268,0,N
6586,-23.34669079,-46.21590762,7417578.114,375706.0268,0,N
6587,-23.34676645,-46.20612678,7417578.114,376706.0268,0,N
6588,-23.34684149,-46.19634591,7417578.114,377706.0268,0,N
6589,-23.34691593,-46.18656499,7417578.114,378706.0268,0,N
6590,-23.34698975,-46.17678404,7417578.114,379706.0268,0,N
6591,-23.34706297,-46.16700304,7417578.114,380706.0268,0,N
6592,-23.34713557,-46.15722201,7417578.114,381706.0268,0,N
6593,-23.34720756,-46.14744093,7417578.114,382706.0268,0,N
6594,-23.34727895,-46.13765982,7417578.114,383706.0268,0,N
6595,-23.34734972,-46.12787867,7417578.114,384706.0268,0,N
6596,-23.34741988,-46.11809748,7417578.114,385706.0268,0,N
6597,-23.34748943,-46.10831626,7417578.114,386706.0268,0,N
6598,-23.34755836,-46.09853499,7417578.114,387706.0268,0,N
6599,-23.34762669,-46.08875369,7417578.114,388706.0268,0,N
6600,-23.32887362,-47.0567318,7418578.114,289706.0268,0,N
6601,-23.3290017,-47.04695636,7418578.114,290706.0268,0,N
6602,-23.32912917,-47.03718086,7418578.114,291706.0268,0,N
6603,-23.32925603,-47.02740528,7418578.114,292706.0268,0,N
6604,-23.32938228,-47.01762963,7418578.114,293706.0268,0,N
6605,-23.32950792,-47.00785392,7418578.114,294706.0268,0,N
6606,-23.32963295,-46.99807814,7418578.114,295706.0268,0,N
6607,-23.32975737,-46.98830229,7418578.114,296706.0268,0,N
6608,-23.32988118,-46.97852637,7418578.114,297706.0268,0,N
6609,-23.33000439,-46.96875039,7418578.114,298706.0268,0,N
6610,-23.33012698,-46.95897434,7418578.114,299706.0268,0,N
6611,-23.33024897,-46.94919823,7418578.114,300706.0268,0,N
6612,-23.33037034,-46.93942204,7418578.114,301706.0268,0,N
6613,-23.33049111,-46.9296458,7418578.114,302706.0268,0,Y
6614,-23.33061126,-46.91986949,7418578.114,303706.0268,0,N
6615,-23.33073081,-46.91009311,7418578.114,304706.0268,0,N
6616,-23.33084975,-46.90031667,7418578.114,305706.0268,0,N
6617,-23.33096807,-46.89054017,7418578.114,306706.0268,0,N
6618,-23.33108579,-46.8807636,7418578.114,307706.0268,0,N
6619,-23.3312029,-46.87098696,7418578.114,308706.0268,0,N
6620,-23.3313194,-46.86121027,7418578.114,309706.0268,0,N
6621,-23.33143529,-46.85143351,7418578.114,310706.0268,0,N
6622,-23.33155057,-46.84165669,7418578.114,311706.0268,0,Y
6623,-23.33166523,-46.83187981,7418578.114,312706.0268,0,Y
6624,-23.33177929,-46.82210286,7418578.114,313706.0268,0,Y
6625,-23.33189275,-46.81232586,7418578.114,314706.0268,0,N
6626,-23.33200559,-46.80254879,7418578.114,315706.0268,0,N
6627,-23.33211782,-46.79277167,7418578.114,316706.0268,0,N
6628,-23.33222944,-46.78299448,7418578.114,317706.0268,0,N
6629,-23.33234045,-46.77321723,7418578.114,318706.0268,0,N
6630,-23.33245085,-46.76343992,7418578.114,319706.0268,0,Y
6631,-23.33256064,-46.75366255,7418578.114,320706.0268,0,Y
6632,-23.33266983,-46.74388513,7418578.114,321706.0268,0,Y
6633,-23.3327784,-46.73410764,7418578.114,322706.0268,0,Y
6634,-23.33288636,-46.7243301,7418578.114,323706.0268,0,Y
6635,-23.33299371,-46.71455249,7418578.114,324706.0268,0,Y
6636,-23.33310046,-46.70477484,7418578.114,325706.0268,0,Y
6637,-23.33320659,-46.69499712,7418578.114,326706.0268,0,N
6638,-23.33331211,-46.68521934,7418578.114,327706.0268,0,N
6639,-23.33341703,-46.67544151,7418578.114,328706.0268,0,N
6640,-23.33352133,-46.66566362,7418578.114,329706.0268,0,N
6641,-23.33362502,-46.65588568,7418578.114,330706.0268,0,N
6642,-23.33372811,-46.64610768,7418578.114,331706.0268,0,N
6643,-23.33383058,-46.63632962,7418578.114,332706.0268,0,N
6644,-23.33393245,-46.62655151,7418578.114,333706.0268,0,N
6645,-23.3340337,-46.61677335,7418578.114,334706.0268,0,N
6646,-23.33413434,-46.60699513,7418578.114,335706.0268,0,Y
6647,-23.33423438,-46.59721685,7418578.114,336706.0268,0,Y
6648,-23.3343338,-46.58743852,7418578.114,337706.0268,0,N
6649,-23.33443262,-46.57766014,7418578.114,338706.0268,0,N
6650,-23.33453082,-46.56788171,7418578.114,339706.0268,0,Y
6651,-23.33462841,-46.55810322,7418578.114,340706.0268,0,N
6652,-23.3347254,-46.54832468,7418578.114,341706.0268,0,N
6653,-23.33482177,-46.53854608,7418578.114,342706.0268,0,N
6654,-23.33491753,-46.52876744,7418578.114,343706.0268,0,N
6655,-23.33501269,-46.51898874,7418578.114,344706.0268,0,N
6656,-23.33510723,-46.50921,7418578.114,345706.0268,0,N
6657,-23.33520117,-46.4994312,7418578.114,346706.0268,0,N
6658,-23.33529449,-46.48965235,7418578.114,347706.0268,0,N
6659,-23.3353872,-46.47987345,7418578.114,348706.0268,0,N
6660,-23.3354793,-46.4700945,7418578.114,349706.0268,0,N
6661,-23.3355708,-46.4603155,7418578.114,350706.0268,0,N
6662,-23.33566168,-46.45053645,7418578.114,351706.0268,0,N
6663,-23.33575195,-46.44075735,7418578.114,352706.0268,0,N
6664,-23.33584161,-46.43097821,7418578.114,353706.0268,0,N
6665,-23.33593067,-46.42119901,7418578.114,354706.0268,0,N
6666,-23.33601911,-46.41141977,7418578.114,355706.0268,0,N
6667,-23.33610694,-46.40164048,7418578.114,356706.0268,0,N
6668,-23.33619416,-46.39186115,7418578.114,357706.0268,0,N
6669,-23.33628077,-46.38208176,7418578.114,358706.0268,0,N
6670,-23.33636677,-46.37230233,7418578.114,359706.0268,0,N
6671,-23.33645216,-46.36252285,7418578.114,360706.0268,0,N
6672,-23.33653694,-46.35274333,7418578.114,361706.0268,0,N
6673,-23.33662111,-46.34296376,7418578.114,362706.0268,0,N
6674,-23.33670467,-46.33318415,7418578.114,363706.0268,0,N
6675,-23.33678762,-46.32340449,7418578.114,364706.0268,0,N
