lat,lon,population
-23.5875,-46.34583333,535
-23.5875,-46.3375,12
-23.5875,-46.32916667,29
-23.5875,-46.32083333,12
-23.5875,-46.3125,189
-23.5875,-46.30416667,2394
-23.5875,-46.29583333,319
-23.5875,-46.2875,2
-23.5875,-46.27916667,0
-23.5875,-46.27083333,0
-23.5875,-46.2625,6
-23.5875,-46.25416667,29
-23.5875,-46.24583333,21
-23.5875,-46.2375,252
-23.5875,-46.22916667,1024
-23.5875,-46.22083333,8
-23.5875,-46.2125,34
-23.5875,-46.20416667,6
-23.5875,-46.19583333,6
-23.5875,-46.1875,34
-23.5875,-46.17916667,4
-23.5875,-46.17083333,82
-23.5875,-46.1625,3
-23.5875,-46.15416667,52
-23.5875,-46.14583333,42
-23.5875,-46.1375,207
-23.5875,-46.12916667,38
-23.5875,-46.12083333,83
-23.5875,-46.1125,111
-23.5875,-46.10416667,28
-23.59583333,-46.97916667,83
-23.59583333,-46.97083333,370
-23.59583333,-46.9625,417
-23.59583333,-46.95416667,77
-23.59583333,-46.94583333,17
-23.59583333,-46.9375,87
-23.59583333,-46.92916667,141
-23.59583333,-46.92083333,2918
-23.59583333,-46.9125,5270
-23.59583333,-46.90416667,2843
-23.59583333,-46.89583333,235
-23.59583333,-46.8875,255
-23.59583333,-46.87916667,796
-23.59583333,-46.87083333,2037
-23.59583333,-46.8625,376
-23.59583333,-46.85416667,1207
-23.59583333,-46.84583333,2584
-23.59583333,-46.8375,10185
-23.59583333,-46.82916667,9908
-23.59583333,-46.82083333,9908
-23.59583333,-46.8125,4428
-23.59583333,-46.80416667,9883
-23.59583333,-46.79583333,6020
-23.59583333,-46.7875,7952
-23.59583333,-46.77916667,13884
-23.59583333,-46.77083333,9466
-23.59583333,-46.7625,6689
-23.59583333,-46.75416667,8100
-23.59583333,-46.74583333,6588
-23.59583333,-46.7375,18175
-23.59583333,-46.72916667,12117
-23.59583333,-46.72083333,19084
-23.59583333,-46.7125,8078
-23.59583333,-46.70416667,7068
-23.59583333,-46.69583333,8393
-23.59583333,-46.6875,18345
-23.59583333,-46.67916667,14893
-23.59583333,-46.67083333,18932
-23.59583333,-46.6625,7573
-23.59583333,-46.65416667,9088
-23.59583333,-46.64583333,17670
-23.59583333,-46.6375,17670
-23.59583333,-46.62916667,17670
-23.59583333,-46.62083333,13253
-23.59583333,-46.6125,9719
-23.59583333,-46.60416667,19084
-23.59583333,-46.59583333,13253
-23.59583333,-46.5875,7156
-23.59583333,-46.57916667,17175
-23.59583333,-46.57083333,15903
-23.59583333,-46.5625,15562
-23.59583333,-46.55416667,17153
-23.59583333,-46.54583333,10223
-23.59583333,-46.5375,13631
-23.59583333,-46.52916667,10905
-23.59583333,-46.52083333,17175
-23.59583333,-46.5125,13631
-23.59583333,-46.50416667,9771
-23.59583333,-46.49583333,11814
-23.59583333,-46.4875,8175
-23.59583333,-46.47916667,6865
-23.59583333,-46.47083333,6248
-23.59583333,-46.4625,1457
-23.59583333,-46.45416667,5728
-23.59583333,-46.44583333,7025
-23.59583333,-46.4375,7128
-23.59583333,-46.42916667,1431
-23.59583333,-46.42083333,5539
-23.59583333,-46.4125,6228
-23.59583333,-46.40416667,285
-23.59583333,-46.39583333,6887
-23.59583333,-46.3875,4
-23.59583333,-46.37916667,171
-23.59583333,-46.37083333,44
-23.59583333,-46.3625,357
-23.59583333,-46.35416667,11
-23.59583333,-46.34583333,45
-23.59583333,-46.3375,6
-23.59583333,-46.32916667,11
-23.59583333,-46.32083333,13
-23.59583333,-46.3125,95
-23.59583333,-46.30416667,1439
-23.59583333,-46.29583333,69
-23.59583333,-46.2875,3
-23.59583333,-46.27916667,2
-23.59583333,-46.27083333,0
-23.59583333,-46.2625,2
-23.59583333,-46.25416667,262
-23.59583333,-46.24583333,516
-23.59583333,-46.2375,20
-23.59583333,-46.22916667,152
-23.59583333,-46.22083333,27
-23.59583333,-46.2125,3
-23.59583333,-46.20416667,0
-23.59583333,-46.19583333,0
-23.59583333,-46.1875,25
-23.59583333,-46.17916667,151
-23.59583333,-46.17083333,20
-23.59583333,-46.1625,18
-23.59583333,-46.15416667,110
-23.59583333,-46.14583333,110
-23.59583333,-46.1375,79
-23.59583333,-46.12916667,88
-23.59583333,-46.12083333,166
-23.59583333,-46.1125,55
-23.59583333,-46.10416667,35
-23.60416667,-46.97916667,51
-23.60416667,-46.97083333,232
-23.60416667,-46.9625,232
-23.60416667,-46.95416667,87
-23.60416667,-46.94583333,1212
-23.60416667,-46.9375,2683
-23.60416667,-46.92916667,2356
-23.60416667,-46.92083333,2371
-23.60416667,-46.9125,3104
-23.60416667,-46.90416667,3273
-23.60416667,-46.89583333,3626
-23.60416667,-46.8875,1965
-23.60416667,-46.87916667,1026
-23.60416667,-46.87083333,470
-23.60416667,-46.8625,784
-23.60416667,-46.85416667,2047
-23.60416667,-46.84583333,1826
-23.60416667,-46.8375,2577
-23.60416667,-46.82916667,5965
-23.60416667,-46.82083333,793
-23.60416667,-46.8125,443
-23.60416667,-46.80416667,0
-23.60416667,-46.79583333,8400
-23.60416667,-46.7875,7724
-23.60416667,-46.77916667,17353
-23.60416667,-46.77083333,22125
-23.60416667,-46.7625,17353
-23.60416667,-46.75416667,22125
-23.60416667,-46.74583333,14426
-23.60416667,-46.7375,9883
-23.60416667,-46.72916667,7573
-23.60416667,-46.72083333,15146
-23.60416667,-46.7125,6311
-23.60416667,-46.70416667,6563
-23.60416667,-46.69583333,16638
-23.60416667,-46.6875,17670
-23.60416667,-46.67916667,21029
-23.60416667,-46.67083333,17670
-23.60416667,-46.6625,8623
-23.60416667,-46.65416667,17670
-23.60416667,-46.64583333,13253
-23.60416667,-46.6375,17670
-23.60416667,-46.62916667,9719
-23.60416667,-46.62083333,17670
-23.60416667,-46.6125,18024
-23.60416667,-46.60416667,15903
-23.60416667,-46.59583333,18925
-23.60416667,-46.5875,11927
-23.60416667,-46.57916667,5744
-23.60416667,-46.57083333,5221
-23.60416667,-46.5625,8842
-23.60416667,-46.55416667,7384
-23.60416667,-46.54583333,16358
-23.60416667,-46.5375,13631
-23.60416667,-46.52916667,13631
-23.60416667,-46.52083333,11240
-23.60416667,-46.5125,10289
-23.60416667,-46.50416667,13631
-23.60416667,-46.49583333,11498
-23.60416667,-46.4875,8159
-23.60416667,-46.47916667,8752
-23.60416667,-46.47083333,6816
-23.60416667,-46.4625,2739
-23.60416667,-46.45416667,6178
-23.60416667,-46.44583333,7249
-23.60416667,-46.4375,5915
-23.60416667,-46.42916667,1819
-23.60416667,-46.42083333,48
-23.60416667,-46.4125,604
-23.60416667,-46.40416667,6333
-23.60416667,-46.39583333,1641
-23.60416667,-46.3875,194
-23.60416667,-46.37916667,9
-23.60416667,-46.37083333,55
-23.60416667,-46.3625,23
-23.60416667,-46.35416667,7
-23.60416667,-46.34583333,4
-23.60416667,-46.3375,12
-23.60416667,-46.32916667,53
-23.60416667,-46.32083333,107
-23.60416667,-46.3125,357
-23.60416667,-46.30416667,1461
-23.60416667,-46.29583333,610
-23.60416667,-46.2875,40
-23.60416667,-46.27916667,18
-23.60416667,-46.27083333,1
-23.60416667,-46.2625,2
-23.60416667,-46.25416667,221
-23.60416667,-46.24583333,1199
-23.60416667,-46.2375,37
-23.60416667,-46.22916667,41
-23.60416667,-46.22083333,30
-23.60416667,-46.2125,30
-23.60416667,-46.20416667,2
-23.60416667,-46.19583333,2
-23.60416667,-46.1875,0
-23.60416667,-46.17916667,22
-23.60416667,-46.17083333,176
-23.60416667,-46.1625,201
-23.60416667,-46.15416667,64
-23.60416667,-46.14583333,54
-23.60416667,-46.1375,36
-23.60416667,-46.12916667,43
-23.60416667,-46.12083333,19
-23.60416667,-46.1125,15
-23.60416667,-46.10416667,54
-23.6125,-46.97916667,29
-23.6125,-46.97083333,16
-23.6125,-46.9625,116
-23.6125,-46.95416667,2667
-23.6125,-46.94583333,7488
-23.6125,-46.9375,4745
-23.6125,-46.92916667,3591
-23.6125,-46.92083333,1068
-23.6125,-46.9125,1021
-23.6125,-46.90416667,301
-23.6125,-46.89583333,313
-23.6125,-46.8875,139
-23.6125,-46.87916667,69
-23.6125,-46.87083333,93
-23.6125,-46.8625,97
-23.6125,-46.85416667,64
-23.6125,-46.84583333,287
-23.6125,-46.8375,1129
-23.6125,-46.82916667,1267
-23.6125,-46.82083333,1585
-23.6125,-46.8125,817
-23.6125,-46.80416667,4060
-23.6125,-46.79583333,3747
-23.6125,-46.7875,6247
-23.6125,-46.77916667,8329
-23.6125,-46.77083333,6941
-23.6125,-46.7625,6654
-23.6125,-46.75416667,5773
-23.6125,-46.74583333,5146
-23.6125,-46.7375,4928
-23.6125,-46.72916667,18175
-23.6125,-46.72083333,11359
-23.6125,-46.7125,6058
-23.6125,-46.70416667,6770
-23.6125,-46.69583333,18423
-23.6125,-46.6875,9340
-23.6125,-46.67916667,18024
-23.6125,-46.67083333,21029
-23.6125,-46.6625,17670
-23.6125,-46.65416667,18024
-23.6125,-46.64583333,9719
-23.6125,-46.6375,18743
-23.6125,-46.62916667,8765
-23.6125,-46.62083333,10791
-23.6125,-46.6125,14767
-23.6125,-46.60416667,10791
-23.6125,-46.59583333,14767
-23.6125,-46.5875,15562
-23.6125,-46.57916667,12531
-23.6125,-46.57083333,10443
-23.6125,-46.5625,10443
-23.6125,-46.55416667,9697
-23.6125,-46.54583333,13094
-23.6125,-46.5375,8336
-23.6125,-46.52916667,7885
-23.6125,-46.52083333,9410
-23.6125,-46.5125,11492
-23.6125,-46.50416667,16358
-23.6125,-46.49583333,9088
-23.6125,-46.4875,9681
-23.6125,-46.47916667,6248
-23.6125,-46.47083333,5619
-23.6125,-46.4625,8671
-23.6125,-46.45416667,10753
-23.6125,-46.44583333,10941
-23.6125,-46.4375,3427
-23.6125,-46.42916667,150
-23.6125,-46.42083333,408
-23.6125,-46.4125,518
-23.6125,-46.40416667,704
-23.6125,-46.39583333,1680
-23.6125,-46.3875,9
-23.6125,-46.37916667,410
-23.6125,-46.37083333,254
-23.6125,-46.3625,110
-23.6125,-46.35416667,12
-23.6125,-46.34583333,9
-23.6125,-46.3375,53
-23.6125,-46.32916667,61
-23.6125,-46.32083333,466
-23.6125,-46.3125,298
-23.6125,-46.30416667,95
-23.6125,-46.29583333,120
-23.6125,-46.2875,11
-23.6125,-46.27916667,6
-23.6125,-46.27083333,37
-23.6125,-46.2625,40
-23.6125,-46.25416667,1110
-23.6125,-46.24583333,7
-23.6125,-46.2375,482
-23.6125,-46.22916667,33
-23.6125,-46.22083333,41
-23.6125,-46.2125,27
-23.6125,-46.20416667,77
-23.6125,-46.19583333,8
-23.6125,-46.1875,17
-23.6125,-46.17916667,92
-23.6125,-46.17083333,115
-23.6125,-46.1625,169
-23.6125,-46.15416667,35
-23.6125,-46.14583333,38
-23.6125,-46.1375,152
-23.6125,-46.12916667,100
-23.6125,-46.12083333,25
-23.6125,-46.1125,26
-23.6125,-46.10416667,61
-23.62083333,-46.97916667,139
-23.62083333,-46.97083333,69
-23.62083333,-46.9625,57
-23.62083333,-46.95416667,1591
-23.62083333,-46.94583333,2271
-23.62083333,-46.9375,4383
-23.62083333,-46.92916667,3124
-23.62083333,-46.92083333,136
-23.62083333,-46.9125,63
-23.62083333,-46.90416667,58
-23.62083333,-46.89583333,64
-23.62083333,-46.8875,14
-23.62083333,-46.87916667,187
-23.62083333,-46.87083333,185
-23.62083333,-46.8625,362
-23.62083333,-46.85416667,189
-23.62083333,-46.84583333,891
-23.62083333,-46.8375,258
-23.62083333,-46.82916667,1070
-23.62083333,-46.82083333,4067
-23.62083333,-46.8125,7988
-23.62083333,-46.80416667,10144
-23.62083333,-46.79583333,6268
-23.62083333,-46.7875,10211
-23.62083333,-46.77916667,5545
-23.62083333,-46.77083333,9718
-23.62083333,-46.7625,10056
-23.62083333,-46.75416667,7312
-23.62083333,-46.74583333,7178
-23.62083333,-46.7375,4262
-23.62083333,-46.72916667,13174
-23.62083333,-46.72083333,6058
-23.62083333,-46.7125,6725
-23.62083333,-46.70416667,10615
-23.62083333,-46.69583333,15146
-23.62083333,-46.6875,12622
-23.62083333,-46.67916667,17670
-23.62083333,-46.67083333,9719
-23.62083333,-46.6625,19084
-23.62083333,-46.65416667,20277
-23.62083333,-46.64583333,12874
-23.62083333,-46.6375,16029
-23.62083333,-46.62916667,5535
-23.62083333,-46.62083333,13631
-23.62083333,-46.6125,8554
-23.62083333,-46.60416667,10223
-23.62083333,-46.59583333,13631
-23.62083333,-46.5875,11618
-23.62083333,-46.57916667,4699
-23.62083333,-46.57083333,9466
-23.62083333,-46.5625,7753
-23.62083333,-46.55416667,7643
-23.62083333,-46.54583333,11548
-23.62083333,-46.5375,4973
-23.62083333,-46.52916667,6062
-23.62083333,-46.52083333,7638
-23.62083333,-46.5125,7529
-23.62083333,-46.50416667,8722
-23.62083333,-46.49583333,9946
-23.62083333,-46.4875,10952
-23.62083333,-46.47916667,7564
-23.62083333,-46.47083333,10501
-23.62083333,-46.4625,8520
-23.62083333,-46.45416667,8018
-23.62083333,-46.44583333,3085
-23.62083333,-46.4375,90
-23.62083333,-46.42916667,1620
-23.62083333,-46.42083333,3433
-23.62083333,-46.4125,5207
-23.62083333,-46.40416667,0
-23.62083333,-46.39583333,68
-23.62083333,-46.3875,84
-23.62083333,-46.37916667,34
-23.62083333,-46.37083333,28
-23.62083333,-46.3625,23
-23.62083333,-46.35416667,14
-23.62083333,-46.34583333,53
-23.62083333,-46.3375,53
-23.62083333,-46.32916667,53
-23.62083333,-46.32083333,242
-23.62083333,-46.3125,444
-23.62083333,-46.30416667,95
-23.62083333,-46.29583333,681
-23.62083333,-46.2875,103
-23.62083333,-46.27916667,76
-23.62083333,-46.27083333,89
-23.62083333,-46.2625,37
-23.62083333,-46.25416667,8
-23.62083333,-46.24583333,8
-23.62083333,-46.2375,6
-23.62083333,-46.22916667,1
-23.62083333,-46.22083333,164
-23.62083333,-46.2125,33
-23.62083333,-46.20416667,46
-23.62083333,-46.19583333,46
-23.62083333,-46.1875,2
-23.62083333,-46.17916667,126
-23.62083333,-46.17083333,6
-23.62083333,-46.1625,22
-23.62083333,-46.15416667,43
-23.62083333,-46.14583333,27
-23.62083333,-46.1375,24
-23.62083333,-46.12916667,55
-23.62083333,-46.12083333,41
-23.62083333,-46.1125,26
-23.62083333,-46.10416667,12
-23.62916667,-46.97916667,69
-23.62916667,-46.97083333,1002
-23.62916667,-46.9625,48
-23.62916667,-46.95416667,97
-23.62916667,-46.94583333,1051
-23.62916667,-46.9375,1015
-23.62916667,-46.92916667,52
-23.62916667,-46.92083333,51
-23.62916667,-46.9125,52
-23.62916667,-46.90416667,79
-23.62916667,-46.89583333,136
-23.62916667,-46.8875,232
-23.62916667,-46.87916667,224
-23.62916667,-46.87083333,475
-23.62916667,-46.8625,334
-23.62916667,-46.85416667,499
-23.62916667,-46.84583333,755
-23.62916667,-46.8375,599
-23.62916667,-46.82916667,2701
-23.62916667,-46.82083333,7480
-23.62916667,-46.8125,6258
-23.62916667,-46.80416667,13083
-23.62916667,-46.79583333,13806
-23.62916667,-46.7875,15213
-23.62916667,-46.77916667,11090
-23.62916667,-46.77083333,7296
-23.62916667,-46.7625,6731
-23.62916667,-46.75416667,11644
-23.62916667,-46.74583333,5968
-23.62916667,-46.7375,5080
-23.62916667,-46.72916667,5907
-23.62916667,-46.72083333,6468
-23.62916667,-46.7125,17145
-23.62916667,-46.70416667,15146
-23.62916667,-46.69583333,12117
-23.62916667,-46.6875,19059
-23.62916667,-46.67916667,7699
-23.62916667,-46.67083333,16787
-23.62916667,-46.6625,16913
-23.62916667,-46.65416667,8709
-23.62916667,-46.64583333,18024
-23.62916667,-46.6375,11359
-23.62916667,-46.62916667,7626
-23.62916667,-46.62083333,13631
-23.62916667,-46.6125,10223
-23.62916667,-46.60416667,9803
-23.62916667,-46.59583333,17153
-23.62916667,-46.5875,11761
-23.62916667,-46.57916667,4177
-23.62916667,-46.57083333,6828
-23.62916667,-46.5625,8753
-23.62916667,-46.55416667,8825
-23.62916667,-46.54583333,12185
-23.62916667,-46.5375,4850
-23.62916667,-46.52916667,5271
-23.62916667,-46.52083333,7018
-23.62916667,-46.5125,12124
-23.62916667,-46.50416667,14550
-23.62916667,-46.49583333,7198
-23.62916667,-46.4875,3536
-23.62916667,-46.47916667,6854
-23.62916667,-46.47083333,8440
-23.62916667,-46.4625,6642
-23.62916667,-46.45416667,6496
-23.62916667,-46.44583333,8970
-23.62916667,-46.4375,2370
-23.62916667,-46.42916667,103
-23.62916667,-46.42083333,0
-23.62916667,-46.4125,0
-23.62916667,-46.40416667,79
-23.62916667,-46.39583333,84
-23.62916667,-46.3875,49
-23.62916667,-46.37916667,6
-23.62916667,-46.37083333,4
-23.62916667,-46.3625,14
-23.62916667,-46.35416667,11
-23.62916667,-46.34583333,11
-23.62916667,-46.3375,38
-23.62916667,-46.32916667,1887
-23.62916667,-46.32083333,160
-23.62916667,-46.3125,284
-23.62916667,-46.30416667,454
-23.62916667,-46.29583333,303
-23.62916667,-46.2875,257
-23.62916667,-46.27916667,84
-23.62916667,-46.27083333,122
-23.62916667,-46.2625,12
-23.62916667,-46.25416667,7
-23.62916667,-46.24583333,6
-23.62916667,-46.2375,4
-23.62916667,-46.22916667,6
-23.62916667,-46.22083333,43
-23.62916667,-46.2125,58
-23.62916667,-46.20416667,41
-23.62916667,-46.19583333,5
-23.62916667,-46.1875,11
-23.62916667,-46.17916667,10
-23.62916667,-46.17083333,28
-23.62916667,-46.1625,23
-23.62916667,-46.15416667,23
-23.62916667,-46.14583333,17
-23.62916667,-46.1375,28
-23.62916667,-46.12916667,15
-23.62916667,-46.12083333,15
-23.62916667,-46.1125,47
-23.62916667,-46.10416667,6
-23.6375,-46.97916667,69
-23.6375,-46.97083333,54
-23.6375,-46.9625,42
-23.6375,-46.95416667,154
-23.6375,-46.94583333,1634
-23.6375,-46.9375,42
-23.6375,-46.92916667,42
-23.6375,-46.92083333,52
-23.6375,-46.9125,46
-23.6375,-46.90416667,38
-23.6375,-46.89583333,153
-23.6375,-46.8875,170
-23.6375,-46.87916667,204
-23.6375,-46.87083333,238
-23.6375,-46.8625,407
-23.6375,-46.85416667,1702
-23.6375,-46.84583333,1104
-23.6375,-46.8375,4346
-23.6375,-46.82916667,6971
-23.6375,-46.82083333,4720
-23.6375,-46.8125,4582
-23.6375,-46.80416667,11489
-23.6375,-46.79583333,11228
-23.6375,-46.7875,10985
-23.6375,-46.77916667,7591
-23.6375,-46.77083333,5726
-23.6375,-46.7625,8062
-23.6375,-46.75416667,7392
-23.6375,-46.74583333,7827
-23.6375,-46.7375,6087
-23.6375,-46.72916667,6220
-23.6375,-46.72083333,15729
-23.6375,-46.7125,12117
-23.6375,-46.70416667,7573
-23.6375,-46.69583333,18175
-23.6375,-46.6875,7573
-23.6375,-46.67916667,7952
-23.6375,-46.67083333,17153
-23.6375,-46.6625,6816
-23.6375,-46.65416667,6058
-23.6375,-46.64583333,11359
-23.6375,-46.6375,15146
-23.6375,-46.62916667,5453
-23.6375,-46.62083333,4
-23.6375,-46.6125,13631
-23.6375,-46.60416667,8727
-23.6375,-46.59583333,15222
-23.6375,-46.5875,15903
-23.6375,-46.57916667,4779
-23.6375,-46.57083333,7310
-23.6375,-46.5625,9404
-23.6375,-46.55416667,8692
-23.6375,-46.54583333,16268
-23.6375,-46.5375,6567
-23.6375,-46.52916667,5658
-23.6375,-46.52083333,14549
-23.6375,-46.5125,12124
-23.6375,-46.50416667,9093
-23.6375,-46.49583333,6853
-23.6375,-46.4875,3431
-23.6375,-46.47916667,2360
-23.6375,-46.47083333,1969
-23.6375,-46.4625,5141
-23.6375,-46.45416667,1903
-23.6375,-46.44583333,7932
-23.6375,-46.4375,256
-23.6375,-46.42916667,1833
-23.6375,-46.42083333,689
-23.6375,-46.4125,687
-23.6375,-46.40416667,198
-23.6375,-46.39583333,170
-23.6375,-46.3875,241
-23.6375,-46.37916667,161
-23.6375,-46.37083333,4
-23.6375,-46.3625,3
-23.6375,-46.35416667,3
-23.6375,-46.34583333,38
-23.6375,-46.3375,639
-23.6375,-46.32916667,827
-23.6375,-46.32083333,638
-23.6375,-46.3125,1021
-23.6375,-46.30416667,95
-23.6375,-46.29583333,340
-23.6375,-46.2875,29
-23.6375,-46.27916667,151
-23.6375,-46.27083333,168
-23.6375,-46.2625,118
-23.6375,-46.25416667,17
-23.6375,-46.24583333,20
-23.6375,-46.2375,20
-23.6375,-46.22916667,4
-23.6375,-46.22083333,8
-23.6375,-46.2125,172
-23.6375,-46.20416667,34
-23.6375,-46.19583333,14
-23.6375,-46.1875,9
-23.6375,-46.17916667,6
-23.6375,-46.17083333,4
-23.6375,-46.1625,6
-23.6375,-46.15416667,0
-23.6375,-46.14583333,29
-23.6375,-46.1375,610
-23.6375,-46.12916667,30
-23.6375,-46.12083333,18
-23.6375,-46.1125,54
-23.6375,-46.10416667,74
-23.64583333,-46.97916667,69
-23.64583333,-46.97083333,77
-23.64583333,-46.9625,89
-23.64583333,-46.95416667,77
-23.64583333,-46.94583333,31
-23.64583333,-46.9375,29
-23.64583333,-46.92916667,42
-23.64583333,-46.92083333,102
-23.64583333,-46.9125,42
-23.64583333,-46.90416667,555
-23.64583333,-46.89583333,321
-23.64583333,-46.8875,50
-23.64583333,-46.87916667,238
-23.64583333,-46.87083333,57
-23.64583333,-46.8625,535
-23.64583333,-46.85416667,4075
-23.64583333,-46.84583333,2006
-23.64583333,-46.8375,6971
-23.64583333,-46.82916667,4647
-23.64583333,-46.82083333,4865
-23.64583333,-46.8125,6172
-23.64583333,-46.80416667,6704
-23.64583333,-46.79583333,3289
-23.64583333,-46.7875,12437
-23.64583333,-46.77916667,10426
-23.64583333,-46.77083333,13020
-23.64583333,-46.7625,7151
-23.64583333,-46.75416667,5496
-23.64583333,-46.74583333,8520
-23.64583333,-46.7375,12622
-23.64583333,-46.72916667,12243
-23.64583333,-46.72083333,18533
-23.64583333,-46.7125,16913
-23.64583333,-46.70416667,17292
-23.64583333,-46.69583333,11359
-23.64583333,-46.6875,7573
-23.64583333,-46.67916667,11359
-23.64583333,-46.67083333,18175
-23.64583333,-46.6625,6971
-23.64583333,-46.65416667,9992
-23.64583333,-46.64583333,7573
-23.64583333,-46.6375,15146
-23.64583333,-46.62916667,119
-23.64583333,-46.62083333,0
-23.64583333,-46.6125,13631
-23.64583333,-46.60416667,9971
-23.64583333,-46.59583333,7428
-23.64583333,-46.5875,11927
-23.64583333,-46.57916667,14408
-23.64583333,-46.57083333,5348
-23.64583333,-46.5625,9634
-23.64583333,-46.55416667,5898
-23.64583333,-46.54583333,10609
-23.64583333,-46.5375,13842
-23.64583333,-46.52916667,9295
-23.64583333,-46.52083333,12124
-23.64583333,-46.5125,5421
-23.64583333,-46.50416667,7892
-23.64583333,-46.49583333,6427
-23.64583333,-46.4875,2904
-23.64583333,-46.47916667,220
-23.64583333,-46.47083333,725
-23.64583333,-46.4625,725
-23.64583333,-46.45416667,4425
-23.64583333,-46.44583333,12135
-23.64583333,-46.4375,9193
-23.64583333,-46.42916667,8369
-23.64583333,-46.42083333,3071
-23.64583333,-46.4125,242
-23.64583333,-46.40416667,437
-23.64583333,-46.39583333,301
-23.64583333,-46.3875,482
-23.64583333,-46.37916667,68
-23.64583333,-46.37083333,47
-23.64583333,-46.3625,415
-23.64583333,-46.35416667,8
-23.64583333,-46.34583333,8
-23.64583333,-46.3375,66
-23.64583333,-46.32916667,518
-23.64583333,-46.32083333,1114
-23.64583333,-46.3125,2231
-23.64583333,-46.30416667,306
-23.64583333,-46.29583333,120
-23.64583333,-46.2875,112
-23.64583333,-46.27916667,30
-23.64583333,-46.27083333,185
-23.64583333,-46.2625,104
-23.64583333,-46.25416667,34
-23.64583333,-46.24583333,20
-23.64583333,-46.2375,20
-23.64583333,-46.22916667,18
-23.64583333,-46.22083333,17
-23.64583333,-46.2125,67
-23.64583333,-46.20416667,26
-23.64583333,-46.19583333,4
-23.64583333,-46.1875,18
-23.64583333,-46.17916667,9
-23.64583333,-46.17083333,0
-23.64583333,-46.1625,15
-23.64583333,-46.15416667,10
-23.64583333,-46.14583333,14
-23.64583333,-46.1375,114
-23.64583333,-46.12916667,46
-23.64583333,-46.12083333,16
-23.64583333,-46.1125,33
-23.64583333,-46.10416667,23
-23.65416667,-46.97916667,39
-23.65416667,-46.97083333,45
-23.65416667,-46.9625,38
-23.65416667,-46.95416667,81
-23.65416667,-46.94583333,50
-23.65416667,-46.9375,52
-23.65416667,-46.92916667,65
-23.65416667,-46.92083333,69
-23.65416667,-46.9125,141
-23.65416667,-46.90416667,187
-23.65416667,-46.89583333,204
-23.65416667,-46.8875,187
-23.65416667,-46.87916667,33
-23.65416667,-46.87083333,52
-23.65416667,-46.8625,1533
-23.65416667,-46.85416667,1347
-23.65416667,-46.84583333,1465
-23.65416667,-46.8375,700
-23.65416667,-46.82916667,436
-23.65416667,-46.82083333,4553
-23.65416667,-46.8125,4557
-23.65416667,-46.80416667,6156
-23.65416667,-46.79583333,6536
-23.65416667,-46.7875,8382
-23.65416667,-46.77916667,9070
-23.65416667,-46.77083333,11048
-23.65416667,-46.7625,5615
-23.65416667,-46.75416667,12147
-23.65416667,-46.74583333,10239
-23.65416667,-46.7375,9555
-23.65416667,-46.72916667,7018
-23.65416667,-46.72083333,8783
-23.65416667,-46.7125,15112
-23.65416667,-46.70416667,15525
-23.65416667,-46.69583333,14262
-23.65416667,-46.6875,18175
-23.65416667,-46.67916667,18175
-23.65416667,-46.67083333,15146
-23.65416667,-46.6625,11359
-23.65416667,-46.65416667,6772
-23.65416667,-46.64583333,7068
-23.65416667,-46.6375,17493
-23.65416667,-46.62916667,0
-23.65416667,-46.62083333,0
-23.65416667,-46.6125,14767
-23.65416667,-46.60416667,6638
-23.65416667,-46.59583333,6310
-23.65416667,-46.5875,6484
-23.65416667,-46.57916667,17289
-23.65416667,-46.57083333,8004
-23.65416667,-46.5625,4951
-23.65416667,-46.55416667,7396
-23.65416667,-46.54583333,5186
-23.65416667,-46.5375,15964
-23.65416667,-46.52916667,15257
-23.65416667,-46.52083333,6062
-23.65416667,-46.5125,4850
-23.65416667,-46.50416667,5759
-23.65416667,-46.49583333,4243
-23.65416667,-46.4875,9067
-23.65416667,-46.47916667,9067
-23.65416667,-46.47083333,7979
-23.65416667,-46.4625,7605
-23.65416667,-46.45416667,9946
-23.65416667,-46.44583333,6386
-23.65416667,-46.4375,10445
-23.65416667,-46.42916667,5148
-23.65416667,-46.42083333,8976
-23.65416667,-46.4125,2037
-23.65416667,-46.40416667,286
-23.65416667,-46.39583333,282
-23.65416667,-46.3875,731
-23.65416667,-46.37916667,81
-23.65416667,-46.37083333,1000
-23.65416667,-46.3625,1395
-23.65416667,-46.35416667,42
-23.65416667,-46.34583333,66
-23.65416667,-46.3375,93
-23.65416667,-46.32916667,851
-23.65416667,-46.32083333,709
-23.65416667,-46.3125,529
-23.65416667,-46.30416667,47
-23.65416667,-46.29583333,122
-23.65416667,-46.2875,43
-23.65416667,-46.27916667,167
-23.65416667,-46.27083333,88
-23.65416667,-46.2625,233
-23.65416667,-46.25416667,49
-23.65416667,-46.24583333,34
-23.65416667,-46.2375,22
-23.65416667,-46.22916667,30
-23.65416667,-46.22083333,31
-23.65416667,-46.2125,31
-23.65416667,-46.20416667,130
-23.65416667,-46.19583333,44
-23.65416667,-46.1875,28
-23.65416667,-46.17916667,41
-23.65416667,-46.17083333,15
-23.65416667,-46.1625,32
-23.65416667,-46.15416667,13
-23.65416667,-46.14583333,75
-23.65416667,-46.1375,17
-23.65416667,-46.12916667,118
-23.65416667,-46.12083333,120
-23.65416667,-46.1125,36
-23.65416667,-46.10416667,120
-23.6625,-46.97916667,7
-23.6625,-46.97083333,4
