pixel_ID,lat,lon,orders_total,cf,dir_ratio,cf_category
4241,-23.55032446,-46.65858892,16475,2.782278443,1.679324509,3
4242,-23.55042862,-46.64879497,20733,3.197603916,1.696986827,4
4243,-23.55053215,-46.63900097,21049,4.22165753,2.396343667,4
4244,-23.55063507,-46.62920691,4623,4.744535709,2.167858192,4
4245,-23.55073738,-46.6194128,3931,4.512225749,2.305262741,4
4246,-23.55083907,-46.60961863,4578,4.726810115,1.925311148,4
4247,-23.55094014,-46.59982441,4074,3.598163161,1.937691033,4
4248,-23.5510406,-46.59003014,6129,1.757657822,1.420287067,1
4249,-23.55114044,-46.58023581,2555,3.548939508,1.934706855,4
4250,-23.55123966,-46.57044142,7844,1.794991472,1.3254972,1
4251,-23.55133827,-46.56064699,5385,1.728359291,1.266479155,1
4252,-23.55143626,-46.5508525,5801,1.55405636,1.127040679,1
4253,-23.55153363,-46.54105796,4560,1.375847672,1.090486158,1
4254,-23.55163039,-46.53126336,3395,1.457273714,1.164995221,1
4255,-23.55172653,-46.52146872,3737,2.926252517,1.771775412,3
4256,-23.55182205,-46.51167402,3230,2.090377929,1.328966711,2
4257,-23.55191696,-46.50187927,3430,1.946905859,1.236606382,1
4258,-23.55201125,-46.49208447,2890,2.883829876,1.614452106,3
4259,-23.55210493,-46.48228962,3435,2.74894991,1.652560931,3
4260,-23.55219799,-46.47249472,1740,2.620730895,1.258112897,3
4261,-23.55229043,-46.46269976,2491,2.756360005,1.492946783,3
4262,-23.55238226,-46.45290476,3809,1.490538932,1.015939598,1
4263,-23.55247347,-46.44310971,3755,2.396677685,1.449239086,2
4264,-23.55256406,-46.43331461,3484,2.035637859,1.286930174,1
4265,-23.55265404,-46.42351947,1676,4.180009501,1.019986321,4
4266,-23.5527434,-46.41372427,1680,1.820907811,1.153980432,1
4267,-23.55283214,-46.40392903,2415,1.854182186,1.0657543,1
4268,-23.55292026,-46.39413374,1181,4.207562768,1.225329409,4
4269,-23.55300777,-46.3843384,1838,1.872304589,1.181020036,1
4270,-23.55309467,-46.37454301,1296,2.317138508,1.129886745,2
4271,-23.55318094,-46.36474758,1571,2.180594961,1.013358915,2
4272,-23.55326661,-46.3549521,365,2.152282076,1.014627772,2
4273,-23.55335165,-46.34515657,130,1.984638913,1.180238747,1
4275,-23.55351989,-46.32556539,109,1.773071319,1.114748903,1
4276,-23.55360308,-46.31576973,328,1.61293904,1.209382731,1
4277,-23.55368566,-46.30597402,242,1.789837365,1.275196159,1
4278,-23.55376762,-46.29617827,97,1.926967876,1.211731583,1
4281,-23.5540098,-46.26679076,86,2.640941617,1.002263292,3
4282,-23.55408929,-46.25699484,617,1.624291204,1.026712261,1
4283,-23.55416817,-46.24719887,504,1.479782537,1.00319251,1
4284,-23.55424643,-46.23740286,375,4.165103012,1.024984843,4
4285,-23.55432407,-46.22760681,1035,2.257623057,1.024546855,2
4286,-23.55440109,-46.21781072,1324,1.619290407,1.059103218,1
4287,-23.5544775,-46.20801458,1364,1.804292581,1.301276647,1
4288,-23.5545533,-46.19821841,893,2.483567282,1.187692793,3
4289,-23.55462847,-46.18842219,457,3.504750787,1.670287696,4
4290,-23.55470303,-46.17862594,571,1.852324448,1.128424832,1
4307,-23.53738933,-46.9914114,408,1.828959747,1.017697752,1
4308,-23.53751437,-46.98162023,690,2.326743442,1.364322754,2
4309,-23.5376388,-46.97182898,331,4.79222533,1.653997132,4
4310,-23.53776261,-46.96203767,56,6.016385332,1.046875608,4
4311,-23.53788581,-46.95224629,186,2.971984579,1,3
4312,-23.53800839,-46.94245484,886,2.483567282,1.187692793,3
4313,-23.53813036,-46.93266333,1415,4.085983948,1.356080662,4
4314,-23.53825171,-46.92287176,2385,1.915406626,1.035389229,1
4315,-23.53837244,-46.91308012,2739,1.759701948,1.178868316,1
4316,-23.53849256,-46.90328841,3000,1.770275703,1.085983831,1
4317,-23.53861207,-46.89349664,4151,3.344710193,1.220208875,4
4318,-23.53873096,-46.8837048,4313,2.257680309,1.326944667,2
4319,-23.53884923,-46.8739129,2301,3.33766462,1.726141534,4
4320,-23.53896689,-46.86412094,2003,2.977911674,1.544684983,3
4321,-23.53908393,-46.85432892,1768,2.179555007,1.006594286,2
4322,-23.53920035,-46.84453683,3167,2.092182045,1.091722807,2
4323,-23.53931616,-46.83474468,3506,1.815316901,1.210237665,1
4324,-23.53943136,-46.82495246,3901,1.699878658,1.2272293,1
4325,-23.53954594,-46.81516019,3526,2.507468994,1.338319935,3
4326,-23.5396599,-46.80536785,5561,1.685301801,1.132720456,1
4327,-23.53977325,-46.79557545,3532,1.909451283,1.132288173,1
4328,-23.53988598,-46.78578299,3126,2.875890377,1.786565092,3
4329,-23.53999809,-46.77599047,5310,2.795777377,2.096323373,3
4330,-23.54010959,-46.76619789,1838,3.702002049,1.774336889,4
4331,-23.54022048,-46.75640525,2677,2.726067073,1.172068046,3
4332,-23.54033075,-46.74661255,1700,3.513355949,1.594972745,4
4333,-23.5404404,-46.73681979,979,5.409162615,1.930353248,4
4334,-23.54054944,-46.72702698,1134,3.169441141,2.015945822,4
4335,-23.54065786,-46.7172341,6004,2.252550067,1.33333439,2
4336,-23.54076566,-46.70744117,4717,2.194420451,1.30471309,2
4337,-23.54087285,-46.69764817,5735,3.063220517,1.543142806,3
4338,-23.54097942,-46.68785512,9152,1.972030118,1.399038843,1
4339,-23.54108538,-46.67806202,10745,2.111875025,1.416240297,2
4340,-23.54119072,-46.66826885,6574,2.255062731,1.596322108,2
4341,-23.54129545,-46.65847563,16311,2.306491764,1.781417176,2
4342,-23.54139955,-46.64868236,21092,3.011626147,1.992286465,3
4343,-23.54150305,-46.63888902,14809,3.342233093,2.067121148,4
4344,-23.54160592,-46.62909564,5295,4.781845969,2.762928969,4
4345,-23.54170819,-46.61930219,3594,3.970454541,2.007080514,4
4346,-23.54180983,-46.60950869,7217,3.242391755,2.000152318,4
4347,-23.54191086,-46.59971514,2649,2.797523134,1.690108265,3
4348,-23.54201127,-46.58992153,6831,3.274707177,1.651998247,4
4349,-23.54211107,-46.58012787,4501,4.566755808,1.984901761,4
4350,-23.54221025,-46.57033416,10553,2.638953174,1.709796988,3
4351,-23.54230881,-46.56054039,6043,1.929450886,1.412945183,1
4352,-23.54240676,-46.55074657,7433,1.756635666,1.305111624,1
4353,-23.54250409,-46.54095269,3472,2.194967076,1.425011701,2
4354,-23.54260081,-46.53115877,3190,2.211885462,1.231752739,2
4355,-23.54269691,-46.52136479,3727,1.798281356,1.212342903,1
4356,-23.54279239,-46.51157076,3857,1.772266324,1.196264684,1
4357,-23.54288726,-46.50177668,3487,1.686702045,1.135567237,1
4358,-23.54298151,-46.49198255,4141,1.579361727,1.178309526,1
4359,-23.54307515,-46.48218836,4492,3.990303645,1.493671653,4
4360,-23.54316817,-46.47239413,308,4.516491736,1.938700718,4
4361,-23.54326057,-46.46259985,1334,4.030776564,1.900249309,4
4362,-23.54335236,-46.45280552,2454,1.667399097,1.132154603,1
4363,-23.54344353,-46.44301114,3446,1.812779106,1.195126167,1
4364,-23.54353408,-46.4332167,3453,1.759743743,1.145724388,1
4365,-23.54362402,-46.42342223,2441,2.659369098,1.127471545,3
4366,-23.54371334,-46.4136277,2051,2.906406637,1.42515162,3
4367,-23.54380205,-46.40383312,1704,2.658688804,1.096386645,3
4368,-23.54389013,-46.3940385,1583,2.055967801,1.303748594,2
4369,-23.54397761,-46.38424383,1270,1.976356866,1.05702296,1
4370,-23.54406446,-46.37444911,1546,2.528989078,1.239198078,3
4371,-23.5441507,-46.36465435,2197,2.27830936,1.19320142,2
4372,-23.54423633,-46.35485954,919,2.318472683,1.152555048,2
4373,-23.54432133,-46.34506468,81,2.150078691,1.010766982,2
4374,-23.54440572,-46.33526978,58,2.478888703,1.008385372,3
4376,-23.54457266,-46.31567984,583,2.190640888,1.515901942,2
4377,-23.5446552,-46.3058848,1877,1.820542302,1.442304158,1
4378,-23.54473712,-46.29608972,320,1.39947121,1.043501491,1
4379,-23.54481843,-46.2862946,101,3.799345467,2.421507769,4
4381,-23.5449792,-46.26670422,651,2.822641921,1.70799534,3
4382,-23.54505866,-46.25690896,837,2.168185305,1.409588081,2
4383,-23.5451375,-46.24711366,698,3.098975243,2.388894308,4
4384,-23.54521573,-46.23731832,1849,3.104292607,1.757993929,4
4385,-23.54529334,-46.22752294,1550,1.697051851,1.225504722,1
4386,-23.54537033,-46.21772752,1340,1.607892234,1.184711763,1
4387,-23.54544671,-46.20793205,1958,1.740364141,1.381407046,1
4388,-23.54552247,-46.19813655,2151,2.18237084,1.172485696,2
4389,-23.54559761,-46.188341,1036,2.203173877,1.409930856,2
4390,-23.54567214,-46.17854541,548,2.742570532,1.115811851,3
4408,-23.52848696,-46.98148497,263,4.266381936,1.049629031,4
4409,-23.52861134,-46.97169439,255,2.65588117,1.011997488,3
4410,-23.5287351,-46.96190375,64,2.124503253,1.023466934,2
4411,-23.52885824,-46.95211304,396,3.097578777,1.001309744,4
4412,-23.52898077,-46.94232226,137,3.370753291,1.025927266,4
4413,-23.52910269,-46.93253141,301,3.884287806,1.106518034,4
4414,-23.52922399,-46.92274051,950,3.029722999,1.007003453,3
4415,-23.52934467,-46.91294953,1159,3.93310466,1.205084193,4
4416,-23.52946474,-46.90315849,3439,3.150421195,1.802220894,4
4417,-23.52958419,-46.89336739,3830,2.91606297,1.271709587,3
4418,-23.52970303,-46.88357622,3023,2.843024914,2.400533509,3
4420,-23.52993886,-46.86399369,1563,2.387591862,1.352997413,2
4421,-23.53005585,-46.85420234,2723,1.93227437,1.055680964,1
4422,-23.53017222,-46.84441091,3386,2.024874942,1.191747313,1
4423,-23.53028798,-46.83461943,3487,1.88226402,1.086771539,1
4424,-23.53040313,-46.82482789,4494,2.413871381,1.346839012,2
4425,-23.53051766,-46.81503628,3003,2.93624575,1.585206958,3
4426,-23.53063157,-46.80524461,2868,1.811020321,1.248712624,1
4427,-23.53074487,-46.79545288,4701,2.107362163,1.468569395,2
4428,-23.53085756,-46.78566109,2808,2.869527702,1.66594312,3
4429,-23.53096962,-46.77586923,2951,3.673425542,1.928869432,4
4430,-23.53108107,-46.76607732,1401,2.705402407,1.187692793,3
4431,-23.53119191,-46.75628535,3135,3.279195886,1.380524437,4
4432,-23.53130213,-46.74649332,1196,5.237208158,1.458967762,4
4433,-23.53141174,-46.73670123,2527,2.375062446,1.660161299,2
4434,-23.53152073,-46.72690908,9974,1.737598785,1.327082431,1
4435,-23.5316291,-46.71711687,4644,2.035862186,1.411095289,1
4436,-23.53173686,-46.7073246,5544,2.942467131,1.386082383,3
4437,-23.531844,-46.69753228,5633,1.894908574,1.314824744,1
4438,-23.53195053,-46.6877399,15051,2.04329059,1.571671517,2
4439,-23.53205644,-46.67794746,12617,2.08149299,1.511464284,2
4440,-23.53216174,-46.66815496,12760,2.791643815,2.010926108,3
4441,-23.53226642,-46.65836241,14355,2.704740253,2.022915488,3
4442,-23.53237048,-46.6485698,11221,2.669512985,1.592312816,3
4443,-23.53247393,-46.63877713,5498,2.99225147,2.263631924,3
4444,-23.53257676,-46.62898441,3587,3.631443941,1.94674083,4
4445,-23.53267898,-46.61919164,3030,2.369902762,1.676509247,2
4446,-23.53278058,-46.60939881,2920,2.395388672,1.633116254,2
4447,-23.53288157,-46.59960592,1158,3.35978399,1.903163702,4
4448,-23.53298194,-46.58981298,494,7.169300381,1.852254544,4
4449,-23.53308169,-46.58001999,7808,2.925381623,1.849423047,3
4450,-23.53318083,-46.57022694,6405,2.659672419,1.861211,3
4451,-23.53327935,-46.56043384,5018,3.257669773,1.864996881,4
4452,-23.53337726,-46.55064069,2103,3.9260058,1.651497869,4
4453,-23.53347455,-46.54084748,4821,4.980943524,1.45465721,4
4454,-23.53357122,-46.53105422,4266,3.007446091,1.496955077,3
4455,-23.53366728,-46.52126091,4228,2.878247545,1.532783424,3
4456,-23.53376272,-46.51146755,3404,1.542711865,1.110051677,1
4457,-23.53385755,-46.50167414,2977,3.012577615,1.283106783,3
4458,-23.53395176,-46.49188068,3186,2.606103853,1.284271763,3
4459,-23.53404536,-46.48208716,3542,2.323310485,1.236724626,2
4460,-23.53413834,-46.4722936,3261,1.813344408,1.23732013,1
4461,-23.5342307,-46.46249998,4312,1.733241852,1.035301022,1
4462,-23.53432245,-46.45270632,2338,2.868779843,1.843221517,3
4463,-23.53441358,-46.44291261,3771,1.457728653,1.070590825,1
4464,-23.53450409,-46.43311884,3290,2.22839012,1.393059627,2
4465,-23.53459399,-46.42332503,1506,1.97308122,1.100434855,1
4466,-23.53468328,-46.41353117,2532,1.719334073,1.069148638,1
4467,-23.53477194,-46.40373727,2645,1.605777212,1.082602444,1
4468,-23.53485999,-46.39394331,1077,2.72956811,1.186733091,3
4469,-23.53494743,-46.38414931,498,2.206916466,1.195049391,2
4470,-23.53503425,-46.37435526,1224,1.949202231,1.014575057,1
4471,-23.53512045,-46.36456116,1466,4.074972785,1.477821302,4
4472,-23.53520604,-46.35476702,1178,2.805861147,1.217562799,3
4473,-23.53529101,-46.34497284,175,1.765421147,1.18275996,1
4474,-23.53537536,-46.3351786,111,1.521611631,1.043702929,1
4475,-23.5354591,-46.32538432,93,2.207202243,1.032357074,2
4476,-23.53554222,-46.31559,453,1.978527322,1.330972887,1
4477,-23.53562473,-46.30579563,283,3.182874622,1.482837926,4
4481,-23.53594859,-46.26661772,97,2.928822739,1.058536707,3
4484,-23.53618502,-46.23723383,84,1.941508128,1.026263402,1
4485,-23.53626259,-46.22743912,288,4.377792414,1.395724014,4
4486,-23.53633955,-46.21764436,1116,2.526440919,1.806014984,3
4487,-23.5364159,-46.20784957,2388,1.576789342,1.108734106,1
4488,-23.53649163,-46.19805473,3452,2.066783301,1.170226175,2
4489,-23.53656674,-46.18825985,2475,1.64059421,1.180484405,1
4490,-23.53664123,-46.17846493,1676,1.855561457,1.169482587,1
4491,-23.53671511,-46.16866997,857,2.19515506,1.025852876,2
4492,-23.53678837,-46.15887498,164,5.767292036,1.623635604,4
4511,-23.51983067,-46.95197985,52,2.483567282,1.187692793,3
4512,-23.51995314,-46.94218974,622,3.642407707,1.029010704,4
4513,-23.52007501,-46.93239956,64,4.034866195,1.964815835,4
4514,-23.52019625,-46.92260932,381,4.128343963,2.876079052,4
4515,-23.52031688,-46.91281901,111,5.412545357,2.670013831,4
4516,-23.5204369,-46.90302864,797,5.557106934,1.170561071,4
4517,-23.5205563,-46.8932382,1531,5.419312998,2.36521123,4
4518,-23.52067509,-46.8834477,174,4.631128501,2.746729071,4
4520,-23.52091082,-46.86386651,91,4.667224805,1.915742043,4
4521,-23.52102776,-46.85407582,1911,3.042881408,1.663613051,3
4522,-23.52114408,-46.84428507,2338,2.125184242,1.35481886,2
4523,-23.52125979,-46.83449425,6457,3.396207091,1.759034571,4
4524,-23.52137489,-46.82470337,271,3.866129814,1.380609566,4
4525,-23.52148937,-46.81491243,826,2.483567282,1.187692793,3
4526,-23.52160324,-46.80512143,720,2.483567282,1.187692793,3
4527,-23.52171649,-46.79533036,169,4.763077105,1.475772772,4
4528,-23.52182912,-46.78553924,136,6.379132186,1.991650549,4
4529,-23.52194114,-46.77574806,424,5.235594006,1.793699927,4
4530,-23.52205254,-46.76595681,420,3.78891271,1.555782551,4
4531,-23.52216333,-46.75616551,871,2.483567282,1.187692793,3
4532,-23.52227351,-46.74637414,870,2.483567282,1.187692793,3
4533,-23.52238306,-46.73658272,6155,3.705543328,1.637530609,4
4534,-23.52249201,-46.72679124,5713,2.555633038,1.456778215,3
4535,-23.52260034,-46.71699969,2572,2.820498515,1.517838792,3
4536,-23.52270805,-46.7072081,8781,2.669741619,1.907628283,3
4537,-23.52281514,-46.69741644,7878,3.562121982,1.628838992,4
4538,-23.52292163,-46.68762472,5529,4.427114064,1.582084271,4
4539,-23.52302749,-46.67783295,2038,4.741329212,1.710461659,4
4540,-23.52313274,-46.66804112,2925,4.429898967,1.773129573,4
4541,-23.52323738,-46.65824924,2624,2.95062388,1.797087436,3
4542,-23.5233414,-46.6484573,4951,3.118915296,1.721674608,4
4543,-23.5234448,-46.6386653,3076,3.163107682,1.929782575,4
4544,-23.52354759,-46.62887325,2015,3.619672142,2.571852798,4
4545,-23.52364976,-46.61908114,1182,2.850077371,1.838187027,3
4546,-23.52375132,-46.60928897,1307,3.486280104,1.881866293,4
4547,-23.52385226,-46.59949676,1368,2.483567282,1.187692793,3
4548,-23.52395259,-46.58970449,1551,4.123940788,1.712347217,4
4549,-23.5240523,-46.57991216,2434,4.682766385,1.463251257,4
4550,-23.5241514,-46.57011978,2266,5.31881064,1.660640844,4
4551,-23.52424988,-46.56032735,3280,6.160636172,2.117716012,4
4552,-23.52434774,-46.55053486,2173,2.680696113,1.764989858,3
4553,-23.52444499,-46.54074232,3650,1.984577325,1.377461946,1
4554,-23.52454162,-46.53094973,5529,1.801625462,1.310866813,1
4555,-23.52463764,-46.52115709,4394,1.725127587,1.335135078,1
4556,-23.52473304,-46.5113644,3941,2.553702704,1.065228547,3
4557,-23.52482783,-46.50157165,4044,1.705611573,1.117283023,1
4558,-23.524922,-46.49177886,3650,2.148140601,1.516050291,2
4559,-23.52501556,-46.48198601,4510,1.627239809,1.040623109,1
4560,-23.52510849,-46.47219311,3561,2.023755466,1.465781603,1
4561,-23.52520082,-46.46240017,2185,2.875787193,1.116838024,3
4562,-23.52529253,-46.45260717,2542,2.661770921,1.253433829,3
4563,-23.52538362,-46.44281413,2812,2.489001625,1.270570483,3
4564,-23.52547409,-46.43302103,2828,2.436549443,1.376867847,2
4565,-23.52556396,-46.42322789,1728,1.945127498,1.070114574,1
4566,-23.5256532,-46.4134347,2560,1.634289226,1.075479949,1
4567,-23.52574183,-46.40364146,1344,2.026611554,1.126552677,1
4568,-23.52582984,-46.39384817,1021,1.915935644,1.012147374,1
4569,-23.52591724,-46.38405484,1323,1.994815522,1.000646377,1
4570,-23.52600402,-46.37426146,795,1.830886811,1.063715353,1
4571,-23.52609019,-46.36446803,705,1.676067552,1.026883377,1
4572,-23.52617574,-46.35467455,135,2.697294116,1.137752648,3
4573,-23.52626067,-46.34488103,257,3.387737878,1.44829278,4
4574,-23.52634499,-46.33508747,119,2.91525936,1.346960148,3
4576,-23.52651178,-46.3155002,80,3.977434306,2.506644875,4
4577,-23.52659425,-46.3057065,108,2.205493765,1.489689925,2
4586,-23.52730877,-46.21756125,70,2.838381567,2.024580434,3
4587,-23.52738508,-46.20776712,1038,2.440763762,1.261028242,2
4588,-23.52746077,-46.19797295,2464,2.193677496,1.463279775,2
4589,-23.52753585,-46.18817874,3638,1.731211166,1.188688998,1
4590,-23.52761032,-46.17838449,2733,1.400290452,1.093283132,1
4591,-23.52768416,-46.1685902,1423,1.794909325,1.05241924,1
4593,-23.52783001,-46.1490015,100,2.354623962,1.067325769,2
4613,-23.51104731,-46.93226777,98,2.30914075,2.439816948,2
4614,-23.51116851,-46.9224782,95,4.196103697,2.078916829,4
4615,-23.51128909,-46.91268856,282,2.483567282,1.187692793,3
4616,-23.51140905,-46.90289885,1124,3.157661104,1.791819684,4
4617,-23.5115284,-46.89310908,2363,2.758436361,1.539139446,3
4618,-23.51164714,-46.88331925,701,5.077608875,1.931901963,4
4619,-23.51176526,-46.87352935,2643,4.026247929,2.069778228,4
4620,-23.51188276,-46.86373939,1507,3.582647957,1.361480587,4
4621,-23.51199966,-46.85394937,1439,2.483567282,1.187692793,3
4622,-23.51211593,-46.84415928,141,3.476777436,1.180774699,4
4623,-23.51223159,-46.83436913,929,4.878248101,2.46367912,4
4624,-23.51234664,-46.82457892,114,3.576893395,1.303768429,4
4625,-23.51246107,-46.81478864,258,2.483567282,1.187692793,3
4631,-23.51313474,-46.75604572,3014,2.065463183,1.122323665,2
4632,-23.51324487,-46.74625502,2102,1.801914619,1.333024941,1
4633,-23.51335438,-46.73646427,493,4.671677067,2.811350232,4
4634,-23.51346328,-46.72667345,1023,5.995390673,2.801827777,4
4635,-23.51357156,-46.71688258,1536,2.135043793,1.328214156,2
4636,-23.51367922,-46.70709165,1536,3.77318061,1.600059788,4
4637,-23.51378628,-46.69730066,3881,2.967356343,1.471984749,3
4638,-23.51389271,-46.68750961,1714,4.269787718,2.178166252,4
4639,-23.51399853,-46.6777185,483,5.754507512,3.108223614,4
4640,-23.51410374,-46.66792734,2963,3.583274324,1.767231251,4
4641,-23.51420833,-46.65813612,3482,2.986658321,1.838504499,3
4642,-23.5143123,-46.64834485,670,2.649183154,1.64243805,3
4643,-23.51441566,-46.63855352,327,5.505350468,2.973599341,4
4644,-23.51451841,-46.62876213,871,4.895521398,2.541002584,4
4645,-23.51462054,-46.61897069,703,3.156021744,1.803190281,4
4646,-23.51472205,-46.6091792,1958,2.320012459,1.674821317,2
4647,-23.51482295,-46.59938765,1471,2.191249705,1.447404283,2
4648,-23.51492323,-46.58959604,3474,2.257006694,1.606831041,2
4649,-23.5150229,-46.57980438,2111,3.269032011,1.696539293,4
4650,-23.51512196,-46.57001267,3457,1.618972067,1.232391558,1
4651,-23.51522039,-46.56022091,714,5.471311043,1.712959527,4
4652,-23.51531822,-46.55042909,1757,3.560797352,1.632459497,4
4653,-23.51541542,-46.54063722,3027,2.119376101,1.291914867,2
4654,-23.51551201,-46.5308453,3942,1.76461436,1.216260488,1
4655,-23.51560799,-46.52105332,4486,2.231850319,1.465961612,2
4656,-23.51570335,-46.51126129,3542,1.982245265,1.292779935,1
4657,-23.5157981,-46.50146922,3863,1.636437313,1.218319178,1
4658,-23.51589223,-46.49167709,3157,2.015301722,1.313050399,1
4659,-23.51598574,-46.48188491,3748,1.701356004,1.169511045,1
4660,-23.51607864,-46.47209268,1688,2.642060346,1.487333167,3
4661,-23.51617093,-46.4623004,2467,1.815016098,1.171880314,1
4662,-23.51626259,-46.45250807,2967,2.691067912,1.335991236,3
4663,-23.51635365,-46.44271569,3469,1.708705029,1.158188218,1
4664,-23.51644408,-46.43292327,2624,2.027595879,1.077178761,1
4665,-23.51653391,-46.42313079,3016,1.660357625,1.04169394,1
4666,-23.51662311,-46.41333827,1668,1.568844663,1.071754667,1
4667,-23.5167117,-46.4035457,1870,1.796051804,1.026598054,1
4668,-23.51679968,-46.39375308,1579,2.080930214,1.079067781,2
4669,-23.51688704,-46.38396041,1126,1.841087384,1.022365352,1
4670,-23.51697378,-46.3741677,999,1.974309814,1.067505534,1
4671,-23.51705991,-46.36437494,430,1.74203725,1.033341816,1
4672,-23.51714543,-46.35458213,74,2.416492967,1.726751893,2
4673,-23.51723032,-46.34478928,357,1.827826959,1.368542731,1
4674,-23.51731461,-46.33499638,104,4.339359172,2.48480012,4
4678,-23.51764558,-46.29582434,52,2.117900113,1.218055227,2
4687,-23.51835425,-46.20768471,898,2.202145673,1.183484301,2
4688,-23.51842991,-46.19789121,3072,2.357971015,1.609998123,2
4689,-23.51850496,-46.18809767,2884,2.516383935,1.527485308,3
4690,-23.51857939,-46.17830409,1992,2.245072254,1.500642694,2
4691,-23.5186532,-46.16851046,1107,2.909793241,1.977908101,3
4692,-23.5187264,-46.1587168,69,4.416497207,2.982473902,4
4693,-23.51879899,-46.1489231,796,2.483567282,1.187692793,3
4694,-23.51887096,-46.13912936,619,1.644181606,1.014632251,1
4695,-23.51894231,-46.12933558,135,5.243998311,1.011154024,4
4710,-23.50165249,-46.96150239,188,3.968731932,1.828158247,4
4711,-23.50177548,-46.95171367,404,3.869803694,1.640509642,4
4716,-23.50238119,-46.90276913,57,2.351580981,1.325021121,2
4717,-23.50250049,-46.89298003,1161,2.593756748,1.232148295,3
4718,-23.50261918,-46.88319086,1009,3.308390833,1.251642622,4
4719,-23.50273725,-46.87340163,2690,2.379999373,1.398469344,2
4720,-23.5028547,-46.86361233,1779,8.168129524,1.730433198,4
4721,-23.50297154,-46.85382298,1559,4.070117999,1.612810426,4
4722,-23.50308777,-46.84403356,679,7.431737544,2.829421333,4
4723,-23.50320338,-46.83424407,1593,4.062948184,2.586410344,4
4724,-23.50331838,-46.82445453,740,2.483567282,1.187692793,3
4725,-23.50343276,-46.81466492,85,2.565834837,1.101797981,3
4730,-23.50399545,-46.76571597,456,2.369563979,1.152510036,2
4731,-23.50410614,-46.755926,1766,3.195649512,2.082391683,4
4732,-23.50421622,-46.74613597,2743,3.286109356,1.622707954,4
4733,-23.50432569,-46.73634588,2831,2.055990042,1.21046271,2
4734,-23.50443454,-46.72655573,2537,2.636155143,1.583071443,3
4735,-23.50454277,-46.71676552,1285,3.419739771,1.630948333,4
4736,-23.50465039,-46.70697526,3283,3.309841085,1.559991246,4
4737,-23.5047574,-46.69718493,4198,2.620676543,1.770678001,3
4738,-23.50486379,-46.68739455,2735,2.727016967,1.863106199,3
4739,-23.50496956,-46.67760411,5307,1.979630822,1.45040311,1
4740,-23.50507472,-46.66781362,3420,2.08975241,1.428911443,2
4741,-23.50517927,-46.65802307,4931,1.78679313,1.261483936,1
4742,-23.5052832,-46.64823246,1805,2.503557294,1.581238179,3
4743,-23.50538651,-46.6384418,4811,2.381851141,1.913995708,2
4744,-23.50548921,-46.62865108,2790,2.635007661,1.755703919,3
4745,-23.5055913,-46.6188603,2453,3.562827419,2.080790092,4
4746,-23.50569277,-46.60906948,4202,1.918293069,1.361897169,1
4747,-23.50579363,-46.59927859,4077,1.673587901,1.260577813,1
4748,-23.50589387,-46.58948765,3659,2.22560682,1.19895213,2
4749,-23.50599349,-46.57969666,4696,1.907760571,1.093096289,1
4750,-23.5060925,-46.56990562,2042,3.30332638,1.837713093,4
4751,-23.5061909,-46.56011452,1808,3.718303564,1.644877769,4
4752,-23.50628868,-46.55032337,1805,2.948379563,1.897020269,3
4753,-23.50638584,-46.54053217,2308,5.562056855,1.329925033,4
4754,-23.50648239,-46.53074091,4408,1.888982198,1.188678759,1
4755,-23.50657833,-46.5209496,3677,2.127518033,1.106160957,2
4756,-23.50667365,-46.51115824,4204,2.364952265,1.132016206,2
4757,-23.50676835,-46.50136683,3904,1.872038665,1.323021425,1
4758,-23.50686244,-46.49157537,3598,1.992177318,1.415054294,1
4759,-23.50695592,-46.48178386,3329,2.168146723,1.268181024,2
4760,-23.50704878,-46.4719923,2474,2.081569477,1.317789891,2
4761,-23.50714102,-46.46220068,2712,1.686185898,1.11275791,1
4762,-23.50723265,-46.45240902,2550,1.79131191,1.098863249,1
4763,-23.50732367,-46.44261731,2658,1.614408472,1.082335418,1
4764,-23.50741406,-46.43282555,2226,1.692133449,1.340538362,1
4765,-23.50750385,-46.42303374,3223,1.512093749,1.052122901,1
4766,-23.50759302,-46.41324189,2845,1.742641154,1.055109907,1
4767,-23.50768157,-46.40344998,1873,1.913666724,1.039340597,1
4768,-23.50776951,-46.39365803,2554,1.543892761,1.034519597,1
4769,-23.50785683,-46.38386603,2133,1.823649049,1.040742974,1
4770,-23.50794354,-46.37407399,996,1.701768431,1.022094435,1
4771,-23.50802963,-46.36428189,1303,1.886687087,1.068079134,1
4772,-23.50811511,-46.35448975,337,1.778594183,1.01223446,1
4773,-23.50819997,-46.34469757,629,2.114226311,1.537449683,2
4774,-23.50828421,-46.33490534,59,4.565032797,1.163771685,4
4778,-23.50861504,-46.29573597,77,2.269370439,1.038115079,2
4786,-23.50924716,-46.21739514,140,2.483567282,1.187692793,3
4787,-23.50932341,-46.20760235,481,3.43746291,1.759275003,4
4788,-23.50939904,-46.19780951,774,3.025527211,2.028572996,3
4789,-23.50947405,-46.18801664,2401,3.655164692,2.138039184,4
4790,-23.50954845,-46.17822372,804,4.078237945,2.143400499,4
4792,-23.5096954,-46.15863778,451,4.390319089,2.96986086,4
4793,-23.50976796,-46.14884474,1538,1.848836479,1.271917374,1
4794,-23.50983989,-46.13905167,748,1.981284624,1.02142494,1
4795,-23.50991122,-46.12925856,440,1.681155233,1.011240715,1
